id,price,city,neighbourhood,property_type,room_type,accommodates,bathrooms,bedrooms,beds
12849985,872.0,boston,mission hill,apartment,private room,1,1,1,1
12320063,55.0,boston,mission hill,apartment,private room,1,2,1,1
4823089,79.0,boston,,apartment,private room,4,2,1,2
7871576,60.0,roxbury crossing,mission hill,apartment,private room,1,1,1,1
5904992,79.0,boston,mission hill,apartment,private room,2,2,1,1
5222368,75.0,boston,,house,private room,1,1,1,1
66288,75.0,boston,mission hill,apartment,entire home/apt,2,1,0,1
11313921,30.0,boston,mission hill,house,private room,1,1,1,1
6629929,105.0,roxbury crossing,mission hill,apartment,private room,2,1,1,1
12074204,27.0,boston,,apartment,shared room,1,1,1,1
4160585,85.0,"mission hill, boston",mission hill,house,private room,1,1,1,1
13391024,110.0,boston,mission hill,house,private room,2,1,1,1
195515,199.0,boston,mission hill,apartment,entire home/apt,2,1,1,1
13565466,45.0,boston,mission hill,apartment,private room,2,1,1,2
130552,269.0,boston,mission hill,apartment,entire home/apt,4,1,2,2
5832127,69.0,boston,mission hill,apartment,private room,2,2,1,1
9710999,75.0,boston,mission hill,apartment,private room,2,1,1,1
12517081,45.0,boston,mission hill,house,private room,2,1,1,1
13531200,70.0,roxbury crossing,mission hill,house,private room,1,1,1,1
11861063,70.0,boston,mission hill,house,private room,3,1,1,2
12089399,169.0,boston,mission hill,apartment,entire home/apt,3,1,1,1
5453775,99.0,boston,mission hill,apartment,private room,5,2,1,3
12497846,90.0,boston,mission hill,apartment,private room,1,1,1,1
14137262,80.0,boston,mission hill,condominium,private room,2,1,1,1
5526487,275.0,boston,mission hill,apartment,entire home/apt,6,2,3,3
14398508,71.0,boston,mission hill,apartment,private room,2,1,1,1
1373520,125.0,boston,mission hill,apartment,private room,2,1,1,1
6387077,140.0,boston,mission hill,apartment,entire home/apt,2,1,0,1
13037372,52.0,boston,mission hill,apartment,shared room,2,1,1,2
1471308,70.0,boston,mission hill,apartment,private room,2,1,1,1
13521713,208.0,boston,mission hill,apartment,entire home/apt,3,1,1,1
848152,399.0,boston,mission hill,apartment,entire home/apt,7,1,2,3
7008455,100.0,boston,,apartment,entire home/apt,2,1,1,1
11006149,59.0,boston,mission hill,apartment,entire home/apt,1,2,1,1
12102482,169.0,boston,mission hill,apartment,entire home/apt,3,1,1,1
6744795,169.0,boston,mission hill,apartment,entire home/apt,3,1,1,1
3659917,75.0,boston,mission hill,apartment,private room,1,1,1,1
14854671,100.0,boston,mission hill,condominium,private room,2,1,1,1
1092093,115.0,boston,mission hill,apartment,entire home/apt,3,2,1,1
10051003,65.0,boston,mission hill,apartment,entire home/apt,2,1,1,1
11219568,349.0,boston,mission hill,apartment,entire home/apt,12,2,4,7
1471373,75.0,boston,mission hill,apartment,private room,3,1,1,3
13888974,35.0,boston,,house,shared room,1,2,1,4
9428208,100.0,roxbury crossing,mission hill,apartment,entire home/apt,5,1,5,4
13233250,199.0,roxbury crossing,mission hill,apartment,entire home/apt,4,1,2,2
9710673,75.0,boston,mission hill,apartment,private room,2,1,1,1
8973362,160.0,boston,mission hill,apartment,entire home/apt,4,1,2,2
10153739,349.0,boston,mission hill,apartment,entire home/apt,3,1,1,1
2754149,65.0,boston,mission hill,apartment,private room,2,1,1,1
12707324,41.0,boston,mission hill,apartment,private room,1,1,1,1
14442333,80.0,boston,,apartment,private room,2,1,1,2
9824155,49.0,boston,mission hill,apartment,private room,2,1,1,1
13624971,35.0,boston,,apartment,private room,1,2,1,1
9626892,72.0,boston,mission hill,townhouse,private room,2,1,1,1
7562235,90.0,boston,mission hill,apartment,private room,2,1,1,1
10478553,100.0,roxbury crossing,mission hill,apartment,private room,2,1,1,1
14854164,90.0,boston,mission hill,condominium,private room,2,1,1,1
14196983,89.0,boston,mission hill,apartment,entire home/apt,2,1,2,3
6611126,65.0,boston,mission hill,apartment,private room,1,2,1,1
5267396,170.0,boston,mission hill,apartment,entire home/apt,2,1,1,1
8184662,169.0,boston,mission hill,apartment,entire home/apt,3,1,1,1
12264207,150.0,boston,mission hill,apartment,entire home/apt,5,1,2,4
14685769,50.0,roxbury crossing,mission hill,house,private room,1,1,1,1
14867747,20.0,roxbury crossing,,apartment,shared room,1,1,1,1
13081347,56.0,boston,mission hill,apartment,private room,1,1,1,1
6118583,140.0,boston,mission hill,loft,entire home/apt,3,1,1,2
6990023,88.0,boston,mission hill,apartment,private room,2,1,1,1
14670311,50.0,roxbury crossing,mission hill,house,private room,1,1,1,1
10328539,74.0,boston,mission hill,house,private room,2,1,1,1
14668008,42.0,boston,mission hill,apartment,private room,2,1,1,1
10131503,199.0,boston,mission hill,apartment,entire home/apt,5,2,2,2
7280665,40.0,boston,mission hill,apartment,shared room,1,1,1,3
10153536,169.0,boston,mission hill,apartment,entire home/apt,3,1,1,1
12359031,319.0,boston,mission hill,apartment,entire home/apt,5,2,2,2
13000520,80.0,boston,mission hill,condominium,private room,2,1,1,1
7050397,50.0,boston,,house,private room,1,1,1,1
4687499,103.0,boston,mission hill,apartment,private room,3,1,1,1
4625517,100.0,波士顿,,house,private room,2,1,1,1
5412487,160.0,boston,mission hill,loft,entire home/apt,4,2,2,3
13062783,42.0,boston,mission hill,apartment,private room,1,1,1,1
7868931,169.0,boston,mission hill,apartment,entire home/apt,3,1,1,1
8442314,89.0,roxbury crossing,mission hill,house,private room,2,1,1,1
12357955,199.0,boston,mission hill,apartment,entire home/apt,3,1,1,1
12750816,150.0,boston,mission hill,apartment,entire home/apt,4,1,2,2
8015793,200.0,roxbury crossing,mission hill,loft,entire home/apt,4,1,2,1
9998187,99.0,boston,,apartment,private room,3,2,1,2
14336348,99.0,boston,,apartment,private room,1,1,1,0
4493030,272.0,boston,,apartment,entire home/apt,5,1,2,3
13525610,85.0,boston,mission hill,house,private room,1,1,1,1
14339562,70.0,boston,mission hill,house,private room,2,1,1,1
14110186,100.0,roxbury crossing,mission hill,apartment,private room,2,1,1,1
4787213,109.0,boston,mission hill,apartment,entire home/apt,4,1,1,2
13658697,80.0,boston,mission hill,apartment,private room,2,1,1,1
8539551,79.0,roxbury crossing,,house,private room,1,2,1,1
9407895,28.0,boston,mission hill,apartment,shared room,1,1,1,1
13651290,55.0,roxbury crossing,mission hill,apartment,entire home/apt,2,1,0,2
3198169,110.0,boston,mission hill,apartment,private room,2,1,1,1
10537553,40.0,roxbury crossing,mission hill,apartment,private room,1,1,1,1
7113260,90.0,roxbury crossing,,loft,private room,2,1,1,1
13060366,80.0,boston,mission hill,apartment,shared room,2,1,1,1
14092430,74.0,roxbury crossing,mission hill,house,private room,2,2,1,1
6834270,100.0,boston,,apartment,entire home/apt,2,1,1,1
7379913,130.0,roxbury crossing,mission hill,apartment,private room,2,1,1,1
4523594,215.0,boston,,apartment,entire home/apt,3,1,1,2
543188,349.0,boston,mission hill,apartment,entire home/apt,4,1,2,2
4409653,246.0,boston,,apartment,entire home/apt,4,1,1,2
12667158,150.0,boston,mission hill,apartment,entire home/apt,4,1,2,3
8337048,45.0,roxbury crossing,mission hill,apartment,shared room,3,1,1,2
8390386,100.0,roxbury crossing,mission hill,apartment,entire home/apt,4,1,1,1
13028092,130.0,boston,mission hill,apartment,entire home/apt,3,1,1,3
12608363,60.0,roxbury crossing,mission hill,apartment,private room,1,1,1,1
5967936,175.0,boston,mission hill,apartment,entire home/apt,2,1,1,1
6684904,246.0,boston,mission hill,apartment,entire home/apt,3,1,1,2
6676364,84.0,boston,fenway/kenmore,condominium,private room,1,1,1,1
2174711,149.0,boston,fenway/kenmore,apartment,entire home/apt,4,1,0,2
14235257,75.0,"boston, massachusetts, us",,apartment,shared room,2,1,1,2
6870366,84.0,boston,fenway/kenmore,apartment,private room,1,1,1,1
7637094,100.0,boston,fenway/kenmore,condominium,entire home/apt,4,1,2,2
4518756,165.0,boston,back bay,apartment,entire home/apt,4,1,1,1
14759485,289.0,boston,back bay,guesthouse,entire home/apt,4,1,2,2
14237196,170.0,boston,back bay,condominium,entire home/apt,4,1,0,2
13449737,247.0,boston,back bay,apartment,entire home/apt,2,1,1,1
14365669,500.0,boston,back bay,house,entire home/apt,5,2,2,3
11940785,139.0,boston,back bay,condominium,entire home/apt,2,1,1,1
4518710,165.0,boston,back bay,apartment,entire home/apt,4,1,1,1
13397390,500.0,boston,back bay,townhouse,entire home/apt,4,2,2,2
11398458,350.0,boston,back bay,apartment,entire home/apt,3,1,1,1
1731639,500.0,boston,back bay,house,entire home/apt,5,2,2,4
4518380,188.0,boston,back bay,apartment,entire home/apt,6,1,2,2
12265433,400.0,boston,,apartment,entire home/apt,4,2,2,2
6268082,180.0,boston,back bay,apartment,entire home/apt,3,1,1,2
14820482,375.0,boston,back bay,apartment,entire home/apt,4,1,3,2
8422876,99.0,boston,back bay,bed & breakfast,private room,2,2,1,1
13129109,170.0,boston,back bay,apartment,entire home/apt,2,1,1,1
2706986,125.0,boston,back bay,apartment,private room,2,1,1,1
11963384,129.0,boston,back bay,apartment,entire home/apt,3,1,1,1
9825415,90.0,boston,back bay,apartment,private room,2,1,1,1
14731382,299.0,boston,back bay,house,entire home/apt,4,1,2,2
7931882,225.0,boston,back bay,apartment,entire home/apt,4,1,2,2
475259,500.0,boston,back bay,house,entire home/apt,5,2,2,4
475254,500.0,boston,back bay,house,entire home/apt,5,2,2,4
6292261,99.0,boston,back bay,bed & breakfast,private room,2,2,1,1
6499228,245.0,boston,leather district,apartment,private room,2,1,1,2
4053612,390.0,boston,leather district,condominium,entire home/apt,4,1,2,3
8733896,159.0,boston,leather district,apartment,private room,2,1,1,1
9166002,295.0,boston,leather district,condominium,entire home/apt,4,2,2,2
8014683,179.0,boston,leather district,condominium,entire home/apt,2,1,1,1
3359170,399.0,boston,,apartment,entire home/apt,4,2,2,2
12303347,219.0,boston,chinatown,apartment,entire home/apt,3,1,1,1
3401809,289.0,boston,chinatown,apartment,entire home/apt,2,1,1,1
12301081,219.0,boston,chinatown,apartment,entire home/apt,3,1,1,1
2848330,295.0,boston,chinatown,apartment,entire home/apt,4,1,2,3
13079659,259.0,boston,chinatown,loft,entire home/apt,4,1,2,2
2848370,185.0,boston,chinatown,apartment,entire home/apt,3,1,1,1
13024385,269.0,boston,chinatown,loft,entire home/apt,4,1,2,2
7630346,109.0,boston,chinatown,apartment,entire home/apt,4,1,0,2
2848362,295.0,boston,chinatown,apartment,entire home/apt,4,1,2,3
2187766,389.0,boston,chinatown,apartment,entire home/apt,5,2,2,3
14246956,215.0,boston,chinatown,apartment,entire home/apt,4,1,2,2
2848393,375.0,boston,chinatown,apartment,entire home/apt,8,2,4,6
14573486,270.0,boston,chinatown,apartment,entire home/apt,4,1,1,2
3342206,285.0,boston,chinatown,apartment,entire home/apt,5,2,2,3
8830015,296.0,boston,chinatown,apartment,entire home/apt,6,1,2,2
14898198,80.0,boston,hyde park,apartment,private room,3,1,1,2
10611728,219.0,boston,chinatown,apartment,entire home/apt,3,1,1,1
11169560,120.0,boston,chinatown,loft,entire home/apt,2,1,0,1
14251275,209.0,boston,chinatown,apartment,entire home/apt,4,1,2,2
12302222,399.0,boston,chinatown,apartment,entire home/apt,5,2,2,2
6452246,159.0,boston,chinatown,apartment,private room,2,2,1,1
8861069,125.0,boston,chinatown,apartment,entire home/apt,3,1,0,2
13417639,80.0,boston,,apartment,private room,2,1,1,1
12383204,299.0,boston,chinatown,apartment,entire home/apt,5,2,2,2
6500646,100.0,boston,,apartment,private room,1,1,1,1
12986892,229.0,boston,chinatown,apartment,entire home/apt,4,1,1,2
7434871,383.0,boston,chinatown,condominium,entire home/apt,8,1,3,4
7630340,149.0,boston,chinatown,apartment,entire home/apt,4,1,1,2
2848239,250.0,boston,chinatown,apartment,entire home/apt,3,1,1,1
994317,349.0,boston,chinatown,apartment,entire home/apt,2,1,1,1
12428994,199.0,boston,chinatown,apartment,entire home/apt,5,2,2,2
9921925,169.0,boston,chinatown,apartment,entire home/apt,3,1,1,1
13813380,300.0,boston,chinatown,apartment,private room,2,1,1,1
10116726,169.0,boston,chinatown,apartment,entire home/apt,3,1,1,1
10136854,349.0,boston,chinatown,apartment,entire home/apt,3,1,1,1
10034614,319.0,boston,chinatown,apartment,entire home/apt,5,2,2,2
14918194,100.0,boston,,apartment,shared room,1,1,1,1
9183638,179.0,boston,chinatown,apartment,entire home/apt,4,2,2,2
12984748,289.0,boston,chinatown,apartment,entire home/apt,5,2,2,3
12284774,209.0,boston,chinatown,apartment,entire home/apt,3,1,0,1
10117472,199.0,boston,chinatown,apartment,entire home/apt,5,2,2,2
11126122,319.0,boston,chinatown,apartment,entire home/apt,3,1,2,1
12067685,135.0,boston,chinatown,apartment,entire home/apt,4,1,1,1
10116429,169.0,boston,chinatown,apartment,entire home/apt,3,1,1,1
13943142,95.0,boston,chinatown,apartment,private room,2,1,1,1
10034113,319.0,boston,chinatown,apartment,entire home/apt,5,2,2,2
11968079,169.0,boston,chinatown,apartment,entire home/apt,3,1,1,1
4255538,287.0,boston,,apartment,entire home/apt,4,1,1,1
10033710,219.0,boston,chinatown,apartment,entire home/apt,3,1,1,1
10033322,219.0,boston,chinatown,apartment,entire home/apt,3,1,1,1
11982313,199.0,boston,chinatown,apartment,entire home/apt,5,2,2,2
14506396,95.0,boston,chinatown,apartment,private room,2,1,1,1
10261620,219.0,boston,chinatown,apartment,entire home/apt,3,1,1,1
12899321,242.0,boston,chinatown,apartment,entire home/apt,3,1,1,1
4445906,389.0,boston,chinatown,apartment,entire home/apt,5,2,2,3
10116601,169.0,boston,chinatown,apartment,entire home/apt,3,1,1,1
11981674,199.0,boston,chinatown,apartment,entire home/apt,5,2,2,2
12949309,361.0,boston,chinatown,apartment,entire home/apt,2,2,2,2
9261381,225.0,boston,chinatown,apartment,entire home/apt,3,1,1,1
11772497,255.0,boston,,apartment,entire home/apt,6,1,2,2
14420920,119.0,boston,chinatown,apartment,entire home/apt,7,2,3,3
12356183,219.0,boston,chinatown,apartment,entire home/apt,3,1,1,1
2722165,299.0,boston,chinatown,loft,entire home/apt,4,1,2,2
14420354,119.0,boston,chinatown,apartment,entire home/apt,5,2,2,2
12986016,199.0,boston,chinatown,apartment,entire home/apt,3,1,1,2
10262069,319.0,boston,chinatown,apartment,entire home/apt,5,2,2,2
14222649,93.0,boston,chinatown,apartment,private room,2,1,1,1
13762650,199.0,boston,chinatown,apartment,entire home/apt,3,1,1,2
10117329,299.0,boston,chinatown,apartment,entire home/apt,5,2,2,2
721979,349.0,boston,chinatown,apartment,entire home/apt,4,2,2,2
13624476,275.0,boston,,condominium,entire home/apt,1,1,1,2
13445221,299.0,boston,north end,apartment,entire home/apt,4,2,2,4
13059,375.0,boston,north end,boat,entire home/apt,10,2,3,6
369880,140.0,boston,north end,apartment,entire home/apt,4,1,1,2
822063,35.0,boston,north end,apartment,shared room,1,0,1,1
12826145,159.0,boston,,apartment,private room,2,1,1,1
8555187,84.0,boston,,apartment,private room,1,1,1,1
10704442,100.0,boston,north end,apartment,private room,1,1,1,1
10928093,125.0,boston,north end,apartment,entire home/apt,4,1,2,2
9834727,150.0,boston,north end,condominium,entire home/apt,2,1,1,1
8011545,79.0,boston,,apartment,private room,1,1,1,1
14204600,320.0,boston,north end,apartment,entire home/apt,6,1,2,2
10106081,180.0,boston,north end,apartment,entire home/apt,2,1,1,2
14461498,150.0,boston,north end,apartment,entire home/apt,3,1,0,1
4553903,125.0,boston,north end,apartment,entire home/apt,3,1,1,2
11648212,145.0,boston,north end,apartment,entire home/apt,2,1,1,1
916123,125.0,boston,north end,apartment,entire home/apt,2,1,1,1
10779412,171.0,boston,north end,house,entire home/apt,2,1,1,1
5782221,285.0,boston,,apartment,entire home/apt,4,1,2,2
13744821,400.0,boston,north end,apartment,entire home/apt,5,2,2,2
12221012,400.0,boston,north end,apartment,entire home/apt,4,1,2,2
2898226,210.0,boston,north end,apartment,entire home/apt,3,1,1,2
12843196,350.0,boston,north end,apartment,entire home/apt,8,1,1,5
13478348,182.0,boston,north end,apartment,entire home/apt,3,1,2,1
14104621,200.0,boston,north end,apartment,entire home/apt,2,1,1,1
14857923,260.0,boston,north end,apartment,entire home/apt,5,1,2,2
12269155,200.0,boston,north end,apartment,entire home/apt,2,1,1,1
13800505,150.0,boston,north end,apartment,private room,2,1,1,2
13007124,120.0,boston,north end,apartment,entire home/apt,2,1,0,1
14808548,102.0,boston,,apartment,private room,3,1,1,1
13248823,210.0,boston,north end,apartment,entire home/apt,2,1,0,1
12957423,159.0,boston,north end,apartment,entire home/apt,3,1,1,2
13107648,120.0,boston,north end,house,private room,4,1,1,3
2831504,425.0,boston,,boat,entire home/apt,6,2,2,4
2842124,150.0,boston,north end,apartment,entire home/apt,3,1,1,2
14282764,149.0,boston,,apartment,entire home/apt,4,1,1,1
13709092,115.0,boston,north end,apartment,entire home/apt,2,1,0,1
9858828,150.0,boston,north end,apartment,entire home/apt,2,1,0,1
14035943,399.0,boston,north end,apartment,entire home/apt,8,3,3,5
7582651,220.0,boston,north end,apartment,entire home/apt,4,1,2,2
11924459,110.0,boston,north end,house,private room,2,1,1,1
766700,125.0,boston,north end,apartment,entire home/apt,2,1,1,1
13005579,310.0,boston,north end,apartment,entire home/apt,4,1,2,2
3434614,160.0,boston,north end,apartment,entire home/apt,3,1,1,1
13573506,559.0,boston,north end,apartment,entire home/apt,2,1,1,1
4518100,175.0,boston,north end,apartment,private room,4,1,1,2
4304969,159.0,boston,north end,apartment,entire home/apt,4,1,1,1
2943804,190.0,boston,north end,boat,entire home/apt,5,1,2,4
11922134,165.0,boston,,apartment,entire home/apt,4,1,1,2
2043541,195.0,boston,north end,apartment,entire home/apt,6,1,2,3
2043529,195.0,boston,north end,apartment,entire home/apt,4,1,2,2
9750460,300.0,boston,north end,apartment,entire home/apt,4,1,2,2
2043261,135.0,boston,north end,apartment,entire home/apt,3,1,1,2
815639,125.0,boston,north end,apartment,entire home/apt,2,1,1,1
6089865,125.0,boston,north end,apartment,entire home/apt,2,1,1,1
2633478,212.0,boston,north end,boat,entire home/apt,4,1,2,3
7450348,200.0,boston,north end,apartment,entire home/apt,2,1,2,2
9841140,425.0,boston,north end,condominium,entire home/apt,6,1,2,3
13298108,180.0,boston,north end,condominium,entire home/apt,2,1,1,1
4924910,165.0,boston,,apartment,entire home/apt,2,1,1,1
13642397,120.0,boston,north end,apartment,entire home/apt,2,1,1,1
14624254,250.0,boston,north end,apartment,entire home/apt,3,1,2,2
4580825,129.0,boston,north end,apartment,entire home/apt,4,2,2,2
10836881,80.0,boston,north end,apartment,private room,2,1,1,1
9610609,160.0,boston,north end,apartment,entire home/apt,5,1,2,2
3006311,145.0,boston,north end,apartment,private room,2,1,1,1
